ID,ZoneID,StateID,LgaID,LocalityID,EnumerationID,HouseID,Livestock_owned,livestock_ownership,Total_Number_of_livestk_owned,Number_of_male_livestk_owned,Number_of_female_livestk_owned,mistakes_detectes_in_number_of_livestocks,Mistakes_detection_remark
22752,4,42,428,4282,42821,428212,Donkey,No,,,,,
22753,4,42,428,4282,42821,428212,Horses,No,,,,,
22754,4,42,428,4282,42821,428212,Goats,No,,,,,
22755,4,42,428,4282,42821,428212,Sheep(ram),No,,,,,
22756,4,42,428,4282,42821,428212,Rabbits,No,,,,,
22757,4,42,428,4282,42821,428212,"Poultry(Chicken, Guinea)",No,,,,,
22758,4,42,428,4282,42821,428212,Doves/pigeons,No,,,,,
22759,4,42,428,4282,42821,428212,Pigs,Yes,7,7,0,,
22760,4,42,428,4282,42821,428212,Others specify,,,,,,
22761,4,42,428,4282,42821,428213,Cattle,No,,,,,
22762,4,42,428,4282,42821,428213,Donkey,No,,,,,
22763,4,42,428,4282,42821,428213,Horses,No,,,,,
22764,4,42,428,4282,42821,428213,Goats,No,,,,,
22765,4,42,428,4282,42821,428213,Sheep(ram),No,,,,,
22766,4,42,428,4282,42821,428213,Rabbits,No,,,,,
22767,4,42,428,4282,42821,428213,"Poultry(Chicken, Guinea)",No,,,,,
22768,4,42,428,4282,42821,428213,Doves/pigeons,No,,,,,
22769,4,42,428,4282,42821,428213,Pigs,Yes,7,7,0,,
22770,4,42,428,4282,42821,428213,Others specify,,,,,,
22771,4,42,428,4282,42821,428214,Cattle,No,,,,,
22772,4,42,428,4282,42821,428214,Donkey,No,,,,,
22773,4,42,428,4282,42821,428214,Horses,No,,,,,
22774,4,42,428,4282,42821,428214,Goats,Yes,5,3,2,,
22775,4,42,428,4282,42821,428214,Sheep(ram),Yes,13,13,0,,
22776,4,42,428,4282,42821,428214,Rabbits,No,,,,,
22777,4,42,428,4282,42821,428214,"Poultry(Chicken, Guinea)",Yes,25,12,13,,
22778,4,42,428,4282,42821,428214,Doves/pigeons,No,,,,,
22779,4,42,428,4282,42821,428214,Pigs,No,,,,,
22780,4,42,428,4282,42821,428214,Others specify,No,,,,,
22781,4,42,428,4282,42821,428215,Cattle,No,,,,,
22782,4,42,428,4282,42821,428215,Donkey,No,,,,,
22783,4,42,428,4282,42821,428215,Horses,No,,,,,
22784,4,42,428,4282,42821,428215,Goats,Yes,3,1,2,,
22785,4,42,428,4282,42821,428215,Sheep(ram),No,,,,,
22786,4,42,428,4282,42821,428215,Rabbits,No,,,,,
22787,4,42,428,4282,42821,428215,"Poultry(Chicken, Guinea)",Yes,5,5,0,,
22788,4,42,428,4282,42821,428215,Doves/pigeons,No,,,,,
22789,4,42,428,4282,42821,428215,Pigs,No,,,,,
22790,4,42,428,4282,42821,428215,Others specify,,,,,,
22791,4,42,428,4283,42831,428311,Cattle,No,,,,,
22792,4,42,428,4283,42831,428311,Donkey,No,,,,,
22793,4,42,428,4283,42831,428311,Horses,No,,,,,
22794,4,42,428,4283,42831,428311,Goats,No,,,,,
22795,4,42,428,4283,42831,428311,Sheep(ram),No,,,,,
22796,4,42,428,4283,42831,428311,Rabbits,No,,,,,
22797,4,42,428,4283,42831,428311,"Poultry(Chicken, Guinea)",Yes,6,0,6,,
22798,4,42,428,4283,42831,428311,Doves/pigeons,No,,,,,
22799,4,42,428,4283,42831,428311,Pigs,No,,,,,
22800,4,42,428,4283,42831,428311,Others specify,No,,,,,
22801,4,42,428,4283,42831,428312,Cattle,No,,,,,
22802,4,42,428,4283,42831,428312,Donkey,No,,,,,
22803,4,42,428,4283,42831,428312,Horses,No,,,,,
22804,4,42,428,4283,42831,428312,Goats,Yes,8,0,8,,
22805,4,42,428,4283,42831,428312,Sheep(ram),No,,,,,
22806,4,42,428,4283,42831,428312,Rabbits,No,,,,,
22807,4,42,428,4283,42831,428312,"Poultry(Chicken, Guinea)",No,,,,,
22808,4,42,428,4283,42831,428312,Doves/pigeons,No,,,,,
22809,4,42,428,4283,42831,428312,Pigs,No,,,,,
22810,4,42,428,4283,42831,428312,Others specify,No,,,,,
22811,4,42,428,4283,42831,428313,Cattle,No,,,,,
22812,4,42,428,4283,42831,428313,Donkey,No,,,,,
22813,4,42,428,4283,42831,428313,Horses,No,,,,,
22814,4,42,428,4283,42831,428313,Goats,Yes,2,2,0,,
22815,4,42,428,4283,42831,428313,Sheep(ram),Yes,2,2,0,,
22816,4,42,428,4283,42831,428313,Rabbits,No,,,,,
22817,4,42,428,4283,42831,428313,"Poultry(Chicken, Guinea)",Yes,6,6,0,,
22818,4,42,428,4283,42831,428313,Doves/pigeons,No,,,,,
22819,4,42,428,4283,42831,428313,Pigs,No,,,,,
22820,4,42,428,4283,42831,428313,Others specify,,,,,,
22821,4,42,428,4283,42831,428314,Cattle,No,,,,,
22822,4,42,428,4283,42831,428314,Donkey,No,,,,,
22823,4,42,428,4283,42831,428314,Horses,No,,,,,
22824,4,42,428,4283,42831,428314,Goats,No,,,,,
22825,4,42,428,4283,42831,428314,Sheep(ram),No,,,,,
22826,4,42,428,4283,42831,428314,Rabbits,No,,,,,
22827,4,42,428,4283,42831,428314,"Poultry(Chicken, Guinea)",No,,,,,
22828,4,42,428,4283,42831,428314,Doves/pigeons,No,,,,,
22829,4,42,428,4283,42831,428314,Pigs,No,,,,,
22830,4,42,428,4283,42831,428314,Others specify,No,,,,,
22831,4,42,428,4283,42831,428315,Cattle,No,,,,,
22832,4,42,428,4283,42831,428315,Donkey,No,,,,,
22833,4,42,428,4283,42831,428315,Horses,No,,,,,
22834,4,42,428,4283,42831,428315,Goats,No,,,,,
22835,4,42,428,4283,42831,428315,Sheep(ram),No,,,,,
22836,4,42,428,4283,42831,428315,Rabbits,No,,,,,
22837,4,42,428,4283,42831,428315,"Poultry(Chicken, Guinea)",Yes,32,32,0,,
22838,4,42,428,4283,42831,428315,Doves/pigeons,No,,,,,
22839,4,42,428,4283,42831,428315,Pigs,No,,,,,
22840,4,42,428,4283,42831,428315,Others specify,No,,,,,
22841,4,42,429,4291,42911,429111,Cattle,No,,,,,
22842,4,42,429,4291,42911,429111,Donkey,No,,,,,
22843,4,42,429,4291,42911,429111,Horses,No,,,,,
22844,4,42,429,4291,42911,429111,Goats,Yes,1,1,0,,
22845,4,42,429,4291,42911,429111,Sheep(ram),No,,,,,
22846,4,42,429,4291,42911,429111,Rabbits,No,,,,,
22847,4,42,429,4291,42911,429111,"Poultry(Chicken, Guinea)",Yes,50,30,20,,
22848,4,42,429,4291,42911,429111,Doves/pigeons,No,,,,,
22849,4,42,429,4291,42911,429111,Pigs,No,,,,,
22850,4,42,429,4291,42911,429111,Others specify,No,,,,,
22851,4,42,429,4291,42911,429112,Cattle,No,,,,,
22852,4,42,429,4291,42911,429112,Donkey,No,,,,,
22853,4,42,429,4291,42911,429112,Horses,No,,,,,
22854,4,42,429,4291,42911,429112,Goats,Yes,4,0,4,,
22855,4,42,429,4291,42911,429112,Sheep(ram),No,,,,,
22856,4,42,429,4291,42911,429112,Rabbits,No,,,,,
22857,4,42,429,4291,42911,429112,"Poultry(Chicken, Guinea)",Yes,16,0,16,,
22858,4,42,429,4291,42911,429112,Doves/pigeons,No,,,,,
22859,4,42,429,4291,42911,429112,Pigs,Yes,2,0,2,,
22860,4,42,429,4291,42911,429112,Others specify,,,,,,
22861,4,42,429,4291,42911,429113,Cattle,No,,,,,
22862,4,42,429,4291,42911,429113,Donkey,No,,,,,
22863,4,42,429,4291,42911,429113,Horses,No,,,,,
22864,4,42,429,4291,42911,429113,Goats,Yes,2,0,2,,
22865,4,42,429,4291,42911,429113,Sheep(ram),No,,,,,
22866,4,42,429,4291,42911,429113,Rabbits,No,,,,,
22867,4,42,429,4291,42911,429113,"Poultry(Chicken, Guinea)",Yes,20,10,10,,
22868,4,42,429,4291,42911,429113,Doves/pigeons,No,,,,,
22869,4,42,429,4291,42911,429113,Pigs,Yes,4,0,4,,
22870,4,42,429,4291,42911,429113,Others specify,No,,,,,
22871,4,42,429,4291,42911,429114,Cattle,No,,,,,
22872,4,42,429,4291,42911,429114,Donkey,No,,,,,
22873,4,42,429,4291,42911,429114,Horses,No,,,,,
22874,4,42,429,4291,42911,429114,Goats,Yes,2,0,2,,
22875,4,42,429,4291,42911,429114,Sheep(ram),No,,,,,
22876,4,42,429,4291,42911,429114,Rabbits,No,,,,,
22877,4,42,429,4291,42911,429114,"Poultry(Chicken, Guinea)",Yes,15,0,15,,
22878,4,42,429,4291,42911,429114,Doves/pigeons,No,,,,,
22879,4,42,429,4291,42911,429114,Pigs,No,,,,,
22880,4,42,429,4291,42911,429114,Others specify,,,,,,
22881,4,42,429,4291,42911,429115,Cattle,No,,,,,
22882,4,42,429,4291,42911,429115,Donkey,No,,,,,
22883,4,42,429,4291,42911,429115,Horses,No,,,,,
22884,4,42,429,4291,42911,429115,Goats,Yes,10,2,8,,
22885,4,42,429,4291,42911,429115,Sheep(ram),No,,,,,
22886,4,42,429,4291,42911,429115,Rabbits,No,,,,,
22887,4,42,429,4291,42911,429115,"Poultry(Chicken, Guinea)",Yes,15,5,10,,
22888,4,42,429,4291,42911,429115,Doves/pigeons,No,,,,,
22889,4,42,429,4291,42911,429115,Pigs,No,,,,,
22890,4,42,429,4291,42911,429115,Others specify,,,,,,
22891,4,42,429,4292,42921,429211,Cattle,No,,,,,
22892,4,42,429,4292,42921,429211,Donkey,No,,,,,
22893,4,42,429,4292,42921,429211,Horses,No,,,,,
22894,4,42,429,4292,42921,429211,Goats,No,,,,,
22895,4,42,429,4292,42921,429211,Sheep(ram),No,,,,,
22896,4,42,429,4292,42921,429211,Rabbits,No,,,,,
22897,4,42,429,4292,42921,429211,"Poultry(Chicken, Guinea)",Yes,10,5,5,,
22898,4,42,429,4292,42921,429211,Doves/pigeons,No,,,,,
22899,4,42,429,4292,42921,429211,Pigs,No,,,,,
22900,4,42,429,4292,42921,429211,Others specify,No,,,,,
22901,4,42,429,4292,42921,429212,Cattle,No,,,,,
22902,4,42,429,4292,42921,429212,Donkey,No,,,,,
22903,4,42,429,4292,42921,429212,Horses,No,,,,,
22904,4,42,429,4292,42921,429212,Goats,No,,,,,
22905,4,42,429,4292,42921,429212,Sheep(ram),No,,,,,
22906,4,42,429,4292,42921,429212,Rabbits,No,,,,,
22907,4,42,429,4292,42921,429212,"Poultry(Chicken, Guinea)",Yes,100,0,100,,
22908,4,42,429,4292,42921,429212,Doves/pigeons,No,,,,,
22909,4,42,429,4292,42921,429212,Pigs,No,,,,,
22910,4,42,429,4292,42921,429212,Others specify,No,,,,,
22911,4,42,429,4292,42921,429213,Cattle,No,,,,,
22912,4,42,429,4292,42921,429213,Donkey,No,,,,,
22913,4,42,429,4292,42921,429213,Horses,No,,,,,
22914,4,42,429,4292,42921,429213,Goats,No,,,,,
22915,4,42,429,4292,42921,429213,Sheep(ram),No,,,,,
22916,4,42,429,4292,42921,429213,Rabbits,No,,,,,
22917,4,42,429,4292,42921,429213,"Poultry(Chicken, Guinea)",Yes,5,3,2,,
22918,4,42,429,4292,42921,429213,Doves/pigeons,No,,,,,
22919,4,42,429,4292,42921,429213,Pigs,Yes,2,2,0,,
22920,4,42,429,4292,42921,429213,Others specify,No,,,,,
22921,4,42,429,4292,42921,429214,Cattle,No,,,,,
22922,4,42,429,4292,42921,429214,Donkey,No,,,,,
22923,4,42,429,4292,42921,429214,Horses,No,,,,,
22924,4,42,429,4292,42921,429214,Goats,Yes,70,45,25,,
22925,4,42,429,4292,42921,429214,Sheep(ram),Yes,30,27,3,,
22926,4,42,429,4292,42921,429214,Rabbits,No,,,,,
22927,4,42,429,4292,42921,429214,"Poultry(Chicken, Guinea)",Yes,250,200,50,,
22928,4,42,429,4292,42921,429214,Doves/pigeons,No,,,,,
22929,4,42,429,4292,42921,429214,Pigs,Yes,10,8,2,,
22930,4,42,429,4292,42921,429214,Others specify,No,,,,,
22931,4,42,429,4292,42921,429215,Cattle,No,,,,,
22932,4,42,429,4292,42921,429215,Donkey,No,,,,,
22933,4,42,429,4292,42921,429215,Horses,No,,,,,
22934,4,42,429,4292,42921,429215,Goats,No,,,,,
22935,4,42,429,4292,42921,429215,Sheep(ram),No,,,,,
22936,4,42,429,4292,42921,429215,Rabbits,No,,,,,
22937,4,42,429,4292,42921,429215,"Poultry(Chicken, Guinea)",Yes,48,8,40,,
22938,4,42,429,4292,42921,429215,Doves/pigeons,No,,,,,
22939,4,42,429,4292,42921,429215,Pigs,Yes,,1,0,above range,male livestock(s) in addition to the number of female livestock(s) is above the total number of livestocks.
22940,4,42,429,4292,42921,429215,Others specify,No,,,,,
22941,4,43,4310,43101,431011,4310111,Cattle,No,,,,,
22942,4,43,4310,43101,431011,4310111,Donkey,No,,,,,
22943,4,43,4310,43101,431011,4310111,Horses,No,,,,,
22944,4,43,4310,43101,431011,4310111,Goats,No,,,,,
22945,4,43,4310,43101,431011,4310111,Sheep(ram),No,,,,,
22946,4,43,4310,43101,431011,4310111,Rabbits,No,,,,,
22947,4,43,4310,43101,431011,4310111,"Poultry(Chicken, Guinea)",No,,,,,
22948,4,43,4310,43101,431011,4310111,Doves/pigeons,No,,,,,
22949,4,43,4310,43101,431011,4310111,Pigs,No,,,,,
22950,4,43,4310,43101,431011,4310111,Others specify,No,,,,,
22951,4,43,4310,43101,431011,4310112,Cattle,No,,,,,
22952,4,43,4310,43101,431011,4310112,Donkey,No,,,,,
22953,4,43,4310,43101,431011,4310112,Horses,No,,,,,
22954,4,43,4310,43101,431011,4310112,Goats,No,,,,,
22955,4,43,4310,43101,431011,4310112,Sheep(ram),No,,,,,
22956,4,43,4310,43101,431011,4310112,Rabbits,No,,,,,
22957,4,43,4310,43101,431011,4310112,"Poultry(Chicken, Guinea)",Yes,25,0,25,,
22958,4,43,4310,43101,431011,4310112,Doves/pigeons,No,,,,,
22959,4,43,4310,43101,431011,4310112,Pigs,No,,,,,
22960,4,43,4310,43101,431011,4310112,Others specify,No,,,,,
22961,4,43,4310,43101,431011,4310113,Cattle,No,,,,,
22962,4,43,4310,43101,431011,4310113,Donkey,No,,,,,
22963,4,43,4310,43101,431011,4310113,Horses,No,,,,,
22964,4,43,4310,43101,431011,4310113,Goats,No,,,,,
22965,4,43,4310,43101,431011,4310113,Sheep(ram),No,,,,,
22966,4,43,4310,43101,431011,4310113,Rabbits,Yes,4,4,0,,
22967,4,43,4310,43101,431011,4310113,"Poultry(Chicken, Guinea)",Yes,100,100,0,,
22968,4,43,4310,43101,431011,4310113,Doves/pigeons,No,,,,,
22969,4,43,4310,43101,431011,4310113,Pigs,No,,,,,
22970,4,43,4310,43101,431011,4310113,Others specify,No,,,,,
22971,4,43,4310,43101,431011,4310114,Cattle,No,,,,,
22972,4,43,4310,43101,431011,4310114,Donkey,No,,,,,
22973,4,43,4310,43101,431011,4310114,Horses,No,,,,,
22974,4,43,4310,43101,431011,4310114,Goats,No,,,,,
22975,4,43,4310,43101,431011,4310114,Sheep(ram),No,,,,,
22976,4,43,4310,43101,431011,4310114,Rabbits,No,,,,,
22977,4,43,4310,43101,431011,4310114,"Poultry(Chicken, Guinea)",Yes,10,10,0,,
22978,4,43,4310,43101,431011,4310114,Doves/pigeons,No,,,,,
22979,4,43,4310,43101,431011,4310114,Pigs,No,,,,,
22980,4,43,4310,43101,431011,4310114,Others specify,No,,,,,
22981,4,43,4310,43101,431011,4310115,Cattle,No,,,,,
22982,4,43,4310,43101,431011,4310115,Donkey,No,,,,,
22983,4,43,4310,43101,431011,4310115,Horses,No,,,,,
22984,4,43,4310,43101,431011,4310115,Goats,No,,,,,
22985,4,43,4310,43101,431011,4310115,Sheep(ram),No,,,,,
22986,4,43,4310,43101,431011,4310115,Rabbits,No,,,,,
22987,4,43,4310,43101,431011,4310115,"Poultry(Chicken, Guinea)",Yes,5,0,5,,
22988,4,43,4310,43101,431011,4310115,Doves/pigeons,No,,,,,
22989,4,43,4310,43101,431011,4310115,Pigs,No,,,,,
22990,4,43,4310,43101,431011,4310115,Others specify,No,,,,,
22991,4,43,4311,43111,431111,4311111,Cattle,No,,,,,
22992,4,43,4311,43111,431111,4311111,Donkey,No,,,,,
22993,4,43,4311,43111,431111,4311111,Horses,No,,,,,
22994,4,43,4311,43111,431111,4311111,Goats,No,,,,,
22995,4,43,4311,43111,431111,4311111,Sheep(ram),No,,,,,
22996,4,43,4311,43111,431111,4311111,Rabbits,No,,,,,
22997,4,43,4311,43111,431111,4311111,"Poultry(Chicken, Guinea)",Yes,65,65,0,,
22998,4,43,4311,43111,431111,4311111,Doves/pigeons,No,,,,,
22999,4,43,4311,43111,431111,4311111,Pigs,No,,,,,
23000,4,43,4311,43111,431111,4311111,Others specify,No,,,,,
23001,4,43,4311,43111,431111,4311112,Cattle,No,,,,,
23002,4,43,4311,43111,431111,4311112,Donkey,No,,,,,
23003,4,43,4311,43111,431111,4311112,Horses,No,,,,,
23004,4,43,4311,43111,431111,4311112,Goats,No,,,,,
23005,4,43,4311,43111,431111,4311112,Sheep(ram),No,,,,,
23006,4,43,4311,43111,431111,4311112,Rabbits,No,,,,,
23007,4,43,4311,43111,431111,4311112,"Poultry(Chicken, Guinea)",Yes,7,2,5,,
23008,4,43,4311,43111,431111,4311112,Doves/pigeons,No,,,,,
23009,4,43,4311,43111,431111,4311112,Pigs,No,,,,,
23010,4,43,4311,43111,431111,4311112,Others specify,No,,,,,
23011,4,43,4311,43111,431111,4311113,Cattle,No,,,,,
23012,4,43,4311,43111,431111,4311113,Donkey,No,,,,,
23013,4,43,4311,43111,431111,4311113,Horses,No,,,,,
23014,4,43,4311,43111,431111,4311113,Goats,Yes,3,3,0,,
23015,4,43,4311,43111,431111,4311113,Sheep(ram),No,,,,,
23016,4,43,4311,43111,431111,4311113,Rabbits,No,,,,,
23017,4,43,4311,43111,431111,4311113,"Poultry(Chicken, Guinea)",Yes,20,20,0,,
23018,4,43,4311,43111,431111,4311113,Doves/pigeons,No,,,,,
23019,4,43,4311,43111,431111,4311113,Pigs,No,,,,,
23020,4,43,4311,43111,431111,4311113,Others specify,No,,,,,
23021,4,43,4311,43111,431111,4311114,Cattle,No,,,,,
23022,4,43,4311,43111,431111,4311114,Donkey,No,,,,,
23023,4,43,4311,43111,431111,4311114,Horses,No,,,,,
23024,4,43,4311,43111,431111,4311114,Goats,No,,,,,
23025,4,43,4311,43111,431111,4311114,Sheep(ram),Yes,2,2,0,,
23026,4,43,4311,43111,431111,4311114,Rabbits,No,,,,,
23027,4,43,4311,43111,431111,4311114,"Poultry(Chicken, Guinea)",No,,,,,
23028,4,43,4311,43111,431111,4311114,Doves/pigeons,No,,,,,
23029,4,43,4311,43111,431111,4311114,Pigs,No,,,,,
23030,4,43,4311,43111,431111,4311114,Others specify,No,,,,,
23031,4,43,4311,43111,431111,4311115,Cattle,No,,,,,
23032,4,43,4311,43111,431111,4311115,Donkey,No,,,,,
23033,4,43,4311,43111,431111,4311115,Horses,No,,,,,
23034,4,43,4311,43111,431111,4311115,Goats,Yes,10,10,0,,
23035,4,43,4311,43111,431111,4311115,Sheep(ram),No,,,,,
23036,4,43,4311,43111,431111,4311115,Rabbits,No,,,,,
23037,4,43,4311,43111,431111,4311115,"Poultry(Chicken, Guinea)",Yes,5,0,5,,
23038,4,43,4311,43111,431111,4311115,Doves/pigeons,No,,,,,
23039,4,43,4311,43111,431111,4311115,Pigs,No,,,,,
23040,4,43,4311,43111,431111,4311115,Others specify,No,,,,,
23041,4,43,4311,43113,431131,4311311,Cattle,No,,,,,
23042,4,43,4311,43113,431131,4311311,Donkey,No,,,,,
23043,4,43,4311,43113,431131,4311311,Horses,No,,,,,
23044,4,43,4311,43113,431131,4311311,Goats,No,,,,,
23045,4,43,4311,43113,431131,4311311,Sheep(ram),No,,,,,
23046,4,43,4311,43113,431131,4311311,Rabbits,No,,,,,
23047,4,43,4311,43113,431131,4311311,"Poultry(Chicken, Guinea)",No,,,,,
23048,4,43,4311,43113,431131,4311311,Doves/pigeons,No,,,,,
23049,4,43,4311,43113,431131,4311311,Pigs,No,,,,,
23050,4,43,4311,43113,431131,4311311,Others specify,No,,,,,
23051,4,43,4311,43113,431131,4311312,Cattle,No,,,,,
23052,4,43,4311,43113,431131,4311312,Donkey,No,,,,,
23053,4,43,4311,43113,431131,4311312,Horses,No,,,,,
23054,4,43,4311,43113,431131,4311312,Goats,No,,,,,
23055,4,43,4311,43113,431131,4311312,Sheep(ram),No,,,,,
23056,4,43,4311,43113,431131,4311312,Rabbits,No,,,,,
23057,4,43,4311,43113,431131,4311312,"Poultry(Chicken, Guinea)",Yes,3,0,3,,
23058,4,43,4311,43113,431131,4311312,Doves/pigeons,No,,,,,
23059,4,43,4311,43113,431131,4311312,Pigs,No,,,,,
23060,4,43,4311,43113,431131,4311312,Others specify,No,,,,,
23061,4,43,4311,43113,431131,4311313,Cattle,No,,,,,
23062,4,43,4311,43113,431131,4311313,Donkey,No,,,,,
23063,4,43,4311,43113,431131,4311313,Horses,No,,,,,
23064,4,43,4311,43113,431131,4311313,Goats,No,,,,,
23065,4,43,4311,43113,431131,4311313,Sheep(ram),No,,,,,
23066,4,43,4311,43113,431131,4311313,Rabbits,No,,,,,
23067,4,43,4311,43113,431131,4311313,"Poultry(Chicken, Guinea)",Yes,8,3,5,,
23068,4,43,4311,43113,431131,4311313,Doves/pigeons,No,,,,,
23069,4,43,4311,43113,431131,4311313,Pigs,No,,,,,
23070,4,43,4311,43113,431131,4311313,Others specify,No,,,,,
23071,4,43,4311,43113,431131,4311314,Cattle,No,,,,,
23072,4,43,4311,43113,431131,4311314,Donkey,No,,,,,
23073,4,43,4311,43113,431131,4311314,Horses,No,,,,,
23074,4,43,4311,43113,431131,4311314,Goats,No,,,,,
23075,4,43,4311,43113,431131,4311314,Sheep(ram),No,,,,,
23076,4,43,4311,43113,431131,4311314,Rabbits,No,,,,,
23077,4,43,4311,43113,431131,4311314,"Poultry(Chicken, Guinea)",Yes,4,4,0,,
23078,4,43,4311,43113,431131,4311314,Doves/pigeons,No,,,,,
23079,4,43,4311,43113,431131,4311314,Pigs,No,,,,,
23080,4,43,4311,43113,431131,4311314,Others specify,Yes,3,3,3,above range,male livestock(s) in addition to the number of female livestock(s) is above the total number of livestocks.
23081,4,43,4311,43113,431131,4311315,Cattle,No,,,,,
23082,4,43,4311,43113,431131,4311315,Donkey,No,,,,,
23083,4,43,4311,43113,431131,4311315,Horses,No,,,,,
23084,4,43,4311,43113,431131,4311315,Goats,No,,,,,
23085,4,43,4311,43113,431131,4311315,Sheep(ram),No,,,,,
23086,4,43,4311,43113,431131,4311315,Rabbits,No,,,,,
23087,4,43,4311,43113,431131,4311315,"Poultry(Chicken, Guinea)",Yes,4,0,4,,
23088,4,43,4311,43113,431131,4311315,Doves/pigeons,No,,,,,
23089,4,43,4311,43113,431131,4311315,Pigs,No,,,,,
23090,4,43,4311,43113,431131,4311315,Others specify,No,,,,,
23091,4,43,4312,43121,431211,4312111,Cattle,No,,,,,
23092,4,43,4312,43121,431211,4312111,Donkey,No,,,,,
23093,4,43,4312,43121,431211,4312111,Horses,No,,,,,
23094,4,43,4312,43121,431211,4312111,Goats,No,,,,,
23095,4,43,4312,43121,431211,4312111,Sheep(ram),No,,,,,
23096,4,43,4312,43121,431211,4312111,Rabbits,No,,,,,
23097,4,43,4312,43121,431211,4312111,"Poultry(Chicken, Guinea)",Yes,17,0,17,,
23098,4,43,4312,43121,431211,4312111,Doves/pigeons,No,,,,,
23099,4,43,4312,43121,431211,4312111,Pigs,No,,,,,
23100,4,43,4312,43121,431211,4312111,Others specify,No,,,,,
23101,4,43,4312,43121,431211,4312112,Cattle,No,,,,,
23102,4,43,4312,43121,431211,4312112,Donkey,No,,,,,
23103,4,43,4312,43121,431211,4312112,Horses,No,,,,,
23104,4,43,4312,43121,431211,4312112,Goats,No,,,,,
23105,4,43,4312,43121,431211,4312112,Sheep(ram),No,,,,,
23106,4,43,4312,43121,431211,4312112,Rabbits,No,,,,,
23107,4,43,4312,43121,431211,4312112,"Poultry(Chicken, Guinea)",No,,,,,
23108,4,43,4312,43121,431211,4312112,Doves/pigeons,No,,,,,
23109,4,43,4312,43121,431211,4312112,Pigs,No,,,,,
23110,4,43,4312,43121,431211,4312112,Others specify,No,,,,,
23111,4,43,4312,43121,431211,4312113,Cattle,No,,,,,
23112,4,43,4312,43121,431211,4312113,Donkey,No,,,,,
23113,4,43,4312,43121,431211,4312113,Horses,No,,,,,
23114,4,43,4312,43121,431211,4312113,Goats,No,,,,,
23115,4,43,4312,43121,431211,4312113,Sheep(ram),No,,,,,
23116,4,43,4312,43121,431211,4312113,Rabbits,No,,,,,
23117,4,43,4312,43121,431211,4312113,"Poultry(Chicken, Guinea)",Yes,20,20,0,,
23118,4,43,4312,43121,431211,4312113,Doves/pigeons,No,,,,,
23119,4,43,4312,43121,431211,4312113,Pigs,No,,,,,
23120,4,43,4312,43121,431211,4312113,Others specify,Yes,50,50,0,,
23121,4,43,4312,43121,431211,4312114,Cattle,No,,,,,
23122,4,43,4312,43121,431211,4312114,Donkey,No,,,,,
23123,4,43,4312,43121,431211,4312114,Horses,No,,,,,
23124,4,43,4312,43121,431211,4312114,Goats,No,,,,,
23125,4,43,4312,43121,431211,4312114,Sheep(ram),No,,,,,
23126,4,43,4312,43121,431211,4312114,Rabbits,No,,,,,
23127,4,43,4312,43121,431211,4312114,"Poultry(Chicken, Guinea)",No,,,,,
23128,4,43,4312,43121,431211,4312114,Doves/pigeons,No,,,,,
23129,4,43,4312,43121,431211,4312114,Pigs,No,,,,,
23130,4,43,4312,43121,431211,4312114,Others specify,No,,,,,
23131,4,43,4312,43121,431211,4312115,Cattle,No,,,,,
23132,4,43,4312,43121,431211,4312115,Donkey,No,,,,,
23133,4,43,4312,43121,431211,4312115,Horses,No,,,,,
23134,4,43,4312,43121,431211,4312115,Goats,No,,,,,
23135,4,43,4312,43121,431211,4312115,Sheep(ram),No,,,,,
23136,4,43,4312,43121,431211,4312115,Rabbits,No,,,,,
23137,4,43,4312,43121,431211,4312115,"Poultry(Chicken, Guinea)",No,,,,,
23138,4,43,4312,43121,431211,4312115,Doves/pigeons,No,,,,,
23139,4,43,4312,43121,431211,4312115,Pigs,No,,,,,
23140,4,43,4312,43121,431211,4312115,Others specify,No,,,,,
23141,4,43,4312,43121,431212,4312121,Cattle,No,,,,,
23142,4,43,4312,43121,431212,4312121,Donkey,No,,,,,
23143,4,43,4312,43121,431212,4312121,Horses,No,,,,,
23144,4,43,4312,43121,431212,4312121,Goats,No,,,,,
23145,4,43,4312,43121,431212,4312121,Sheep(ram),No,,,,,
23146,4,43,4312,43121,431212,4312121,Rabbits,No,,,,,
23147,4,43,4312,43121,431212,4312121,"Poultry(Chicken, Guinea)",No,,,,,
23148,4,43,4312,43121,431212,4312121,Doves/pigeons,No,,,,,
23149,4,43,4312,43121,431212,4312121,Pigs,No,,,,,
23150,4,43,4312,43121,431212,4312121,Others specify,No,,,,,
23151,4,43,4312,43121,431212,4312122,Cattle,No,,,,,
23152,4,43,4312,43121,431212,4312122,Donkey,No,,,,,
23153,4,43,4312,43121,431212,4312122,Horses,No,,,,,
23154,4,43,4312,43121,431212,4312122,Goats,No,,,,,
23155,4,43,4312,43121,431212,4312122,Sheep(ram),No,,,,,
23156,4,43,4312,43121,431212,4312122,Rabbits,No,,,,,
23157,4,43,4312,43121,431212,4312122,"Poultry(Chicken, Guinea)",No,,,,,
23158,4,43,4312,43121,431212,4312122,Doves/pigeons,No,,,,,
23159,4,43,4312,43121,431212,4312122,Pigs,No,,,,,
23160,4,43,4312,43121,431212,4312122,Others specify,No,,,,,
23161,4,43,4312,43121,431212,4312123,Cattle,No,,,,,
23162,4,43,4312,43121,431212,4312123,Donkey,No,,,,,
